tenure,MonthlyCharges,TotalCharges,Partner,gender_Male,MultipleLines_Yes,Churn
1.449597369,1.607234997,2.458605192,1,1,1,1
0.634718143,-1.356150529,-0.485416703,0,0,1,0
-0.261649005,0.669854494,-0.050097031,1,0,0,1
-0.872808424,0.521934521,-0.611662496,1,1,1,1
-1.280248037,-1.512380613,-0.998848615,0,1,0,1
-0.220905044,-1.517366679,-0.786174198,0,0,0,0
0.553230221,0.88093131,0.813130363,0,0,0,0
-1.280248037,-0.503533157,-0.985458576,0,1,0,1
0.553230221,-0.347303073,0.078023809,0,0,0,1
-0.302392966,-1.517366679,-0.7966524,1,1,0,0
-1.158016153,0.786196046,-0.8438374,0,1,0,1
-0.791320502,-1.497422413,-0.890117965,0,1,0,0
-0.057929199,0.355732305,0.062273416,1,1,0,0
-0.383880889,0.629965962,-0.191188782,1,0,1,0
-1.239504076,-1.509056568,-0.980429039,0,0,0,0
1.327365485,-1.273049421,-0.257984565,0,0,1,0
-0.42462485,0.854338955,-0.164430763,0,1,1,1
0.919925872,-1.517366679,-0.567014325,1,0,0,0
-0.954296347,0.998934884,-0.614441977,1,1,0,1
-1.035784269,0.171247844,-0.773754771,1,1,0,1
0.105046646,-0.794387036,-0.396936557,1,0,0,0
-1.076528231,0.513624411,-0.789681638,0,1,0,0
-1.280248037,-0.538435622,-0.985921823,0,0,0,1
-0.628344657,0.199502221,-0.474850263,0,1,0,0
-0.913552385,-0.152846479,-0.758754397,1,1,0,0
-0.709832579,-0.319048696,-0.625934911,0,1,0,0
0.308766453,-0.29910443,-0.076744754,0,0,0,1
-0.791320502,-0.353951161,-0.698069061,1,0,0,0
-0.139417121,0.510300366,-0.007963628,1,1,1,1
-1.198760114,0.355732305,-0.910037579,0,0,1,1
1.042157756,1.183419344,1.529376153,1,0,1,0
0.512486259,-0.074731437,0.226395153,0,0,0,0
1.612573214,0.187868066,1.271678555,1,0,1,0
1.449597369,0.688136738,1.50590498,1,1,1,0
-1.280248037,-1.482464214,-0.998451547,0,1,0,1
0.22727853,-0.342317006,-0.091436297,1,0,0,0
-1.239504076,-1.46418197,-0.987863048,0,1,0,0
-0.872808424,-1.477478147,-0.912397932,0,1,0,0
-0.506112773,0.870959177,-0.186975442,1,0,0,0
1.612573214,1.329677295,2.288350949,1,1,1,0
-1.198760114,0.330801972,-0.90611101,1,0,1,1
-0.383880889,1.304746963,0.082413624,0,1,1,1
0.308766453,-0.455334514,-0.084002288,0,1,0,0
1.205133601,0.831070645,1.476323361,1,1,1,0
-0.42462485,-1.470830059,-0.800071603,0,0,0,0
-0.872808424,-0.024870772,-0.683553994,0,0,0,0
-1.035784269,0.334126016,-0.793277316,1,1,1,0
-0.791320502,1.058767682,-0.458305733,0,0,1,1
-1.280248037,-1.48745028,-0.998517725,0,1,0,1
0.268022492,1.284802697,0.754937736,0,0,1,1
-1.198760114,-1.322910086,-0.972840614,1,1,0,0
1.042157756,-1.479140169,-0.508159917,0,1,0,0
-1.076528231,-1.278035487,-0.926162981,0,1,1,0
-1.280248037,-1.492436347,-0.998583903,1,0,0,1
-0.42462485,-0.335668918,-0.487313809,1,0,0,0
-0.75057654,-0.61322662,-0.712782663,1,1,0,1
1.286621523,0.846028844,1.476146886,1,1,1,0
-1.280248037,-1.490774325,-0.998561844,0,1,0,1
-1.076528231,-1.467506014,-0.959141744,0,1,0,0
-1.280248037,0.492018122,-0.972245011,0,1,0,1
0.268022492,-1.307951886,-0.584507408,0,1,1,0
-0.506112773,-1.505732524,-0.829498807,0,0,0,0
-1.280248037,0.369028482,-0.973877405,0,1,0,1
-1.280248037,0.379000615,-0.973745049,1,1,0,1
1.286621523,0.044934159,0.930552407,1,1,1,0
-1.280248037,-1.514042635,-0.998870675,0,1,0,1
0.553230221,0.142993467,0.390318356,1,0,0,0
-0.180161082,-0.854219834,-0.523557359,1,0,0,0
0.023558724,-1.48745028,-0.712010585,1,0,0,0
0.268022492,-0.166142656,0.026713707,1,1,0,0
0.390254375,0.648248206,0.575793566,1,0,1,1
-1.280248037,-0.538435622,-0.985921823,0,0,0,0
-1.035784269,0.472073856,-0.776644549,0,0,0,1
1.531085291,1.347959539,2.306792586,1,1,0,0
1.327365485,-1.319586041,-0.246315156,0,1,1,0
-1.280248037,-0.500209112,-0.985414457,0,1,0,0
-0.587600695,0.995610839,-0.260918461,1,1,1,0
-0.343136928,0.937440064,-0.015552053,1,1,1,0
1.245877562,0.236066708,0.96880336,0,1,1,0
0.471742298,0.423875213,0.524042277,0,0,1,0
-1.158016153,-1.494098369,-0.979568723,0,1,0,0
-1.280248037,0.181219977,-0.976370114,0,0,0,1
0.186534569,1.012231061,0.454797904,1,0,1,0
-0.913552385,0.658220339,-0.625493723,0,0,0,1
0.064302685,-1.321248063,-0.631162982,0,1,0,0
0.105046646,-0.387191605,-0.155474657,1,1,0,0
-1.158016153,-1.484126236,-0.967038999,1,0,0,0
0.268022492,1.211673721,0.734951944,1,0,1,0
0.430998337,1.188405411,0.891507316,1,1,0,0
-0.628344657,-1.352826485,-0.826520792,1,0,1,1
1.16438964,-1.312937953,-0.321361144,1,0,1,0
0.675462104,0.232742664,0.524461405,1,0,1,0
-1.158016153,-1.499084435,-0.95539165,0,1,0,0
1.286621523,-0.496885068,0.409002645,1,0,0,0
-1.198760114,0.159613689,-0.915861253,0,1,0,0
-1.280248037,-1.497422413,-0.998650081,1,1,0,0
0.308766453,0.531906654,0.374766498,1,1,0,0
-1.280248037,-0.159494568,-0.980892286,0,0,0,1
-0.995040308,0.723039204,-0.720746097,0,1,1,1
-1.280248037,-1.460857926,-0.998164775,1,0,0,1
0.064302685,-0.019884706,-0.078090376,1,0,0,0
-1.280248037,-0.990505652,-0.991921972,1,0,0,0
0.268022492,-0.466968669,-0.119959066,0,0,0,1
1.042157756,1.352945606,1.730425281,1,0,0,1
0.512486259,-1.515704657,-0.608662421,1,1,0,0
-1.076528231,0.676502583,-0.785181526,0,1,0,1
0.430998337,0.859325022,0.705458562,0,1,0,0
0.349510414,-1.489112302,-0.619206802,1,1,0,0
-1.117272192,0.327477928,-0.838101963,0,1,0,0
1.612573214,-0.119606036,0.929559735,0,1,0,0
-1.158016153,-1.490774325,-0.977274548,0,1,0,0
-0.954296347,-0.332344873,-0.807593849,1,1,0,0
1.612573214,0.287589396,1.343724468,1,1,1,0
0.023558724,-0.443700358,-0.231358901,1,0,0,0
1.612573214,0.520272499,1.523993666,1,0,1,0
-0.42462485,-0.352289139,-0.498806743,1,1,0,1
1.531085291,1.485907379,2.378551727,1,0,1,1
-0.465368811,1.316381118,-0.055303043,1,1,1,1
-0.709832579,0.68148865,-0.469181004,0,1,0,0
-0.139417121,0.482045989,0.05790566,1,1,1,0
-0.709832579,0.388972748,-0.497527299,1,0,0,0
1.571829252,1.339649428,2.322763572,1,1,1,1
1.612573214,-1.309613908,-0.209100994,0,1,1,0
-0.546856734,0.733011337,-0.317169863,1,0,1,0
-1.280248037,-1.500746458,-0.9986942,0,1,0,0
-1.280248037,0.362380393,-0.973965642,0,0,0,1
-1.239504076,-0.639818974,-0.970127312,0,0,0,0
-0.872808424,0.442157457,-0.625802554,1,0,1,0
-0.832064463,-1.512380613,-0.906441901,0,0,0,0
1.531085291,1.519147823,2.412743755,1,0,1,0
-0.506112773,0.864311088,-0.146606789,1,0,1,1
-0.383880889,-1.479140169,-0.799740712,0,0,0,0
0.675462104,0.550188898,0.784254643,0,1,1,0
-1.158016153,1.101980258,-0.837726953,1,0,1,1
-0.017185237,1.441032781,0.507188915,0,1,1,1
-1.239504076,-0.315724651,-0.959428515,0,1,0,0
1.49034133,-0.274174097,0.7364961,1,1,0,0
-1.076528231,0.521934521,-0.803071678,0,1,0,1
-0.343136928,-1.499084435,-0.789394866,1,0,0,0
-0.017185237,1.304746963,0.500107857,0,0,1,0
-0.220905044,-0.397163738,-0.346177939,0,0,0,0
-0.220905044,1.313057074,0.257851819,1,0,1,1
1.042157756,0.526920588,1.113579027,0,1,1,0
-1.280248037,0.217784465,-0.975884808,0,1,0,1
-0.587600695,-1.334544241,-0.799409822,1,0,1,0
0.593974182,-1.445899726,-0.547734432,1,0,0,0
1.531085291,1.509175689,2.385279836,1,0,1,0
-0.791320502,0.817774467,-0.507784907,0,0,1,1
0.145790608,-0.456996536,-0.206608284,1,0,0,0
1.408853407,-1.495760391,-0.428834411,0,1,0,0
-0.913552385,-1.492436347,-0.919368694,0,0,0,0
-0.546856734,0.747969536,-0.285007297,0,1,0,0
1.571829252,-1.494098369,-0.422194539,1,0,0,0
1.612573214,0.817774467,1.805890397,1,1,1,0
0.634718143,-1.489112302,-0.594456185,1,0,0,0
-1.280248037,-1.48745028,-0.998517725,0,1,0,0
-0.587600695,0.613345741,-0.296544349,1,1,0,0
-1.280248037,-1.469168036,-0.998275072,0,1,0,1
1.408853407,1.266520453,2.076404491,1,1,1,0
1.49034133,-0.854219834,0.218917026,1,1,0,0
-0.546856734,1.168461145,-0.155099648,0,1,1,1
1.612573214,1.652109596,2.668588366,1,1,1,0
0.22727853,-1.482464214,-0.682693678,0,0,0,0
0.308766453,-0.29910443,-1.94E-07,1,1,0,0
1.16438964,-1.34950244,-0.369759409,1,0,1,0
-0.913552385,0.538554743,-0.646450128,0,0,1,1
-0.017185237,0.265983107,0.021948882,1,1,1,0
-0.465368811,1.165137101,-0.12827545,0,0,1,0
1.082901717,1.153502945,1.591230636,0,0,1,0
-0.791320502,0.177895933,-0.602904925,1,0,0,1
0.593974182,-1.480802192,-0.553028682,0,0,0,0
1.49034133,-1.289669642,-0.214748193,1,1,1,0
-1.239504076,-1.492436347,-0.992495516,0,1,0,0
-0.42462485,-1.520690724,-0.807042365,1,0,0,0
-0.709832579,1.053781615,-0.393120285,1,1,1,0
0.838437949,-1.494098369,-0.54429317,0,0,0,0
-0.180161082,-1.299641775,-0.683267222,1,0,1,0
-0.42462485,-1.479140169,-0.797755369,0,1,0,0
-1.280248037,0.177895933,-0.976414233,0,0,0,1
-0.669088618,0.889241421,-0.327912778,1,1,0,0
0.634718143,-0.844247701,-0.134407956,1,0,0,0
-0.09867316,1.359593694,0.396406743,1,1,1,0
-1.198760114,0.181219977,-0.906022773,0,0,0,0
1.001413795,0.962370396,1.474558611,0,1,1,0
1.449597369,1.055443638,1.896488243,1,0,1,1
-0.383880889,-0.159494568,-0.41301784,1,0,0,0
1.327365485,-0.166142656,0.672766571,1,0,0,0
0.471742298,0.859325022,0.745981631,1,1,0,0
1.571829252,1.469287157,2.372926587,1,0,1,0
0.186534569,0.109753024,0.086450489,1,0,1,0
-0.832064463,-1.475816125,-0.889742955,0,0,0,0
1.49034133,0.570133164,1.463903933,1,1,1,0
0.105046646,-0.141212324,-0.132665265,0,0,0,0
-1.117272192,0.026651915,-0.857403914,0,1,0,0
1.042157756,0.588415408,1.122711607,1,1,1,0
1.612573214,0.581767319,1.631180161,1,1,1,0
1.612573214,0.111415046,1.11417463,1,1,1,0
-1.280248037,-1.479140169,-0.998407428,0,0,0,0
0.268022492,1.022203194,0.621875597,0,0,0,1
0.838437949,-1.482464214,-0.536109143,1,1,0,0
-0.220905044,0.811126379,0.044250908,0,0,0,0
-1.280248037,0.161275711,-0.976634827,0,0,0,1
-1.280248037,0.814450423,-0.967965493,0,0,0,1
-0.587600695,0.332463994,-0.372913899,1,0,0,0
0.553230221,-1.482464214,-0.602596094,1,1,0,0
1.612573214,0.651572251,1.682313788,1,0,1,0
0.145790608,0.756279647,0.350655603,0,0,0,1
-1.158016153,-1.317924019,-0.963266846,1,0,0,0
-0.302392966,-1.495760391,-0.79771125,0,0,0,0
0.308766453,-0.463644624,-0.108863202,1,0,0,0
1.245877562,1.249900231,1.835670551,1,1,1,0
-0.709832579,1.047133527,-0.377899318,0,0,0,1
-0.75057654,-0.309076563,-0.668730095,0,1,1,0
1.612573214,1.49421749,2.492356033,1,1,1,0
0.268022492,1.382862005,0.775320597,0,1,1,0
0.593974182,-0.159494568,0.214130142,1,0,0,0
-0.546856734,0.797830201,-0.269543676,1,1,1,0
-1.117272192,0.678164605,-0.797887725,0,0,1,1
-0.791320502,-0.987181608,-0.810549805,0,0,0,1
-0.628344657,0.506976322,-0.413679621,0,0,1,0
0.064302685,0.357394327,0.062692544,1,1,1,0
0.390254375,-0.506857201,-0.09059804,0,0,0,0
-1.117272192,0.548526876,-0.823697192,1,1,1,1
1.571829252,-1.359474573,-0.273448185,1,0,1,0
-0.546856734,0.05324427,-0.439974394,1,1,0,0
-1.239504076,-1.50240848,-0.991546963,0,0,0,1
1.001413795,-1.529000834,-0.524550031,0,1,0,0
1.612573214,1.449342891,2.398383103,1,1,1,0
-1.076528231,0.703094938,-0.780328464,0,0,0,0
-0.628344657,0.686474716,-0.366935809,1,0,1,1
1.16438964,0.535230699,1.168793638,1,1,1,0
-1.280248037,0.206150309,-0.976039224,1,1,0,1
0.634718143,1.562360399,1.394306611,1,1,1,0
-0.669088618,-1.469168036,-0.861661373,0,1,0,0
-0.954296347,0.673178539,-0.678017091,0,1,1,1
-1.198760114,-0.671397396,-0.953229832,0,0,0,0
-1.280248037,-0.678045484,-0.98777481,0,1,0,1
1.327365485,1.339649428,1.918525557,0,1,1,0
1.531085291,1.673715884,2.632433054,1,0,1,0
1.123645678,-0.166142656,0.563771208,1,1,0,0
1.49034133,-1.279697509,-0.229307379,1,0,1,0
0.105046646,0.19119211,0.059868945,0,0,0,0
-0.42462485,-1.48745028,-0.799917187,0,0,0,0
1.368109446,0.500328233,1.302230787,1,1,1,0
-1.280248037,0.182881999,-0.976348055,1,1,0,1
-1.280248037,0.483708012,-0.972355308,1,0,0,1
0.064302685,0.839380756,0.358994046,1,1,1,0
1.612573214,-1.341192329,-0.253330037,1,0,1,0
-0.057929199,-0.16115659,-0.191696148,1,1,0,0
-0.09867316,-1.31127593,-0.68825264,0,1,1,0
-0.954296347,0.864311088,-0.650111984,0,0,0,1
-0.506112773,0.187868066,-0.358398832,1,1,0,1
-0.546856734,-1.013773962,-0.752732188,1,1,0,0
1.327365485,1.337987406,2.043425728,1,0,1,0
-0.09867316,-1.512380613,-0.741371611,1,0,0,0
-1.076528231,-1.517366679,-0.952479813,0,1,0,0
-1.239504076,-0.445362381,-0.964656587,0,0,0,0
0.838437949,0.234404686,0.681457964,1,1,1,0
-1.035784269,0.35240826,-0.772188555,1,1,1,0
1.16438964,-0.501871134,0.299169026,1,0,0,0
1.531085291,-0.649791107,0.432870887,0,1,0,1
-0.791320502,0.463763746,-0.56822759,0,0,1,0
0.105046646,0.558499009,0.234689478,1,1,1,0
-1.239504076,0.186206043,-0.939067714,1,0,0,0
-1.198760114,0.365704438,-0.898699061,0,0,1,1
-1.198760114,0.375676571,-0.893713643,0,0,1,0
1.205133601,0.970680507,1.532640941,0,0,1,0
1.612573214,1.301422918,2.309351473,1,1,1,0
1.245877562,-1.490774325,-0.462585252,1,1,0,0
-0.506112773,0.216122442,-0.394465907,0,1,0,1
0.105046646,1.529119956,0.685163939,0,0,1,0
-0.465368811,0.142993467,-0.356722319,1,1,0,1
1.205133601,1.040485438,1.640400979,1,1,1,0
-0.709832579,-0.531787533,-0.68966444,0,0,1,0
0.919925872,-0.473616757,0.242410258,0,0,0,0
-0.872808424,-0.669735373,-0.799012753,0,0,0,0
-0.628344657,0.779547958,-0.362943063,1,0,1,1
1.16438964,-1.507394546,-0.417782665,0,0,0,0
1.571829252,0.814450423,1.811228765,1,0,1,0
-1.239504076,0.172909866,-0.939839792,0,0,0,1
0.105046646,-1.514042635,-0.708282551,0,1,0,0
-0.628344657,0.189530088,-0.493115424,0,0,0,0
-0.465368811,1.082035992,-0.072266701,0,0,1,1
0.593974182,-1.500746458,-0.600787225,1,0,0,0
-1.198760114,-1.460857926,-0.975598036,1,0,0,0
-1.198760114,-1.500746458,-0.97720837,0,1,0,0
0.471742298,-1.510718591,-0.633567454,1,1,0,0
-1.280248037,-0.691341662,-0.987951285,0,0,0,0
0.471742298,0.983976684,0.887691045,1,0,1,0
-1.117272192,-1.292993687,-0.947803226,1,1,1,1
-0.343136928,-0.304090496,-0.389458429,0,1,1,1
-1.280248037,0.161275711,-0.976634827,0,0,0,1
-0.587600695,0.35240826,-0.398348357,0,0,0,0
-0.913552385,1.190067433,-0.539616583,0,0,1,1
1.327365485,0.206150309,0.927772926,1,0,0,0
-1.280248037,0.70475696,-0.969421412,0,0,0,1
0.838437949,1.401144249,1.545126546,0,0,1,1
-1.198760114,-1.44922377,-0.984399726,0,1,0,0
0.023558724,-0.124592102,-0.116870754,1,1,0,0
-1.198760114,-1.170004046,-0.972311189,0,1,0,1
0.064302685,0.503652278,0.19588704,0,0,0,0
-0.75057654,-1.499084435,-0.891044458,1,0,0,0
-0.791320502,-1.479140169,-0.885860506,0,0,0,0
0.553230221,-0.162818612,0.23530714,1,1,0,1
-0.383880889,-1.344516374,-0.769784084,1,1,1,0
0.593974182,-1.497422413,-0.588720748,1,0,0,0
-0.628344657,-0.481926868,-0.633765988,0,1,0,0
0.675462104,1.023865216,1.103056706,1,0,1,1
1.082901717,-0.483588891,0.315073834,1,1,0,0
1.49034133,0.683150672,1.594495423,0,0,1,0
-0.872808424,-0.771118726,-0.799740712,0,1,0,1
-0.913552385,-0.43705227,-0.775960708,0,1,0,0
-0.832064463,-1.356150529,-0.888397334,1,1,1,0
0.512486259,1.198377544,1.083865051,0,1,1,1
0.268022492,-0.164480634,0.025676916,1,0,0,0
1.571829252,-1.307951886,-0.217792387,1,1,1,0
1.571829252,-1.359474573,-0.28981624,1,1,1,0
0.023558724,-1.351164462,-0.654281205,1,0,1,0
1.408853407,0.362380393,1.225420049,0,1,1,0
0.186534569,-0.817655346,-0.368171134,1,1,0,1
0.675462104,0.654896295,0.869822952,1,1,1,1
-0.954296347,-0.463644624,-0.801505462,1,0,0,0
0.797693988,0.890903443,1.034363817,1,1,1,0
1.531085291,1.133558679,2.009741065,0,0,1,0
-1.280248037,0.671516517,-0.969862599,0,1,0,0
-0.75057654,0.470411834,-0.521241125,0,0,1,1
-1.280248037,-0.681369529,-0.987818929,0,1,0,0
-1.280248037,-1.482464214,-0.998451547,0,1,0,1
0.797693988,0.511962388,0.888683716,0,0,1,0
-1.076528231,-0.129578169,-0.824667804,0,1,0,0
-1.035784269,-1.017098007,-0.89415483,1,1,0,0
0.593974182,0.678164605,0.743863931,0,0,1,1
-0.261649005,0.74298347,-0.004059119,0,0,0,0
-0.302392966,-0.348965095,-0.435231629,1,1,0,0
1.49034133,-1.519028701,-0.447562818,0,1,0,0
1.612573214,1.59393882,2.607108893,0,0,1,0
-1.158016153,-1.490774325,-0.981223176,0,1,0,0
1.082901717,-1.505732524,-0.500946502,1,1,0,0
1.408853407,0.024989893,0.916897655,0,1,0,0
-0.261649005,0.465425768,-0.12229736,0,0,0,0
-0.220905044,0.445481502,-0.090156853,0,0,0,0
1.612573214,1.344635495,2.349962779,1,1,1,0
-1.076528231,0.812788401,-0.792483179,0,0,0,0
1.205133601,-1.467506014,-0.469798667,1,1,0,0
-0.506112773,0.12969729,-0.382553845,0,1,1,0
-1.076528231,0.460439701,-0.794137632,0,1,0,0
0.756950027,-1.331220196,-0.462673489,0,1,1,0
1.16438964,-1.497422413,-0.428702054,1,0,0,0
1.205133601,0.807802334,1.471360002,1,1,1,0
1.612573214,0.661544384,1.721447116,0,0,1,0
-0.791320502,1.10364228,-0.46123963,1,1,0,1
-1.117272192,0.985638706,-0.787608057,1,1,0,1
-1.198760114,1.336325384,-0.877455884,0,1,1,1
-0.261649005,0.96569444,0.043346474,1,0,1,1
-0.791320502,-0.162818612,-0.659553395,0,1,0,0
0.22727853,-1.490774325,-0.673649335,1,0,0,0
-0.995040308,0.638276073,-0.736739142,1,0,1,1
0.064302685,1.465963113,0.592029265,1,1,1,0
-0.587600695,-1.037042273,-0.764556012,0,1,0,0
0.960669833,0.699770893,1.107600937,1,1,0,0
0.145790608,-0.995491718,-0.448290778,0,0,0,0
-0.954296347,-0.533449556,-0.812270436,1,0,0,1
-1.280248037,0.66653045,-0.969928777,0,1,0,1
-0.832064463,-0.270850053,-0.718451922,0,1,0,1
1.001413795,1.013893083,1.448925619,1,0,0,0
0.390254375,0.302547595,0.387031509,0,0,0,1
0.023558724,-1.339530307,-0.680752453,1,0,1,1
1.531085291,0.658220339,1.51014038,1,1,0,0
1.449597369,-0.65976324,0.353854212,0,0,0,0
-1.280248037,-1.332882219,-0.996466203,0,1,0,0
0.186534569,1.1800953,0.555057755,0,0,1,0
-1.158016153,-1.307951886,-0.970215549,0,0,1,0
-1.280248037,-0.468630691,-0.984995329,0,1,0,0
-0.506112773,-0.325696785,-0.493137484,0,1,0,0
1.612573214,0.119725157,1.134756025,1,1,0,0
-0.057929199,0.834394689,0.231005562,0,0,1,1
-0.587600695,0.457115657,-0.379708186,1,1,0,1
-0.872808424,-0.324034762,-0.739055377,1,1,0,0
0.023558724,-1.495760391,-0.724407953,1,0,0,0
1.205133601,0.653234273,1.180551284,0,0,1,0
-1.280248037,-0.960589253,-0.991524904,0,0,0,0
-0.669088618,0.530244632,-0.424422536,1,1,0,0
-0.42462485,0.460439701,-0.273337888,1,1,1,0
0.675462104,-0.101323792,0.326853539,1,0,0,0
0.145790608,-0.036504927,-0.041824766,1,1,0,0
0.390254375,1.151840923,0.818292256,1,1,1,1
-1.158016153,-1.316261997,-0.962141818,0,1,0,1
-0.832064463,0.307533662,-0.622361292,0,0,1,1
-0.057929199,0.757941669,0.194541418,0,0,0,0
-1.117272192,0.809464357,-0.825042814,1,1,1,0
1.368109446,-1.489112302,-0.401083719,1,1,0,0
-0.709832579,-0.325696785,-0.673340504,0,0,1,1
1.286621523,1.316381118,1.945349755,0,1,1,0
-0.913552385,-1.48745028,-0.910964072,1,1,0,0
-1.035784269,0.829408623,-0.738768605,1,1,0,1
-0.139417121,-1.013773962,-0.564080428,0,1,0,0
1.001413795,-1.467506014,-0.510762923,0,1,0,0
0.553230221,0.646586184,0.690149357,0,0,1,0
0.838437949,-1.500746458,-0.575882193,0,1,0,0
-0.628344657,0.500328233,-0.395282104,0,0,0,0
0.22727853,-1.482464214,-0.678215625,1,0,0,0
-0.709832579,-1.495760391,-0.872977832,0,1,0,0
-0.42462485,-0.480264846,-0.522564688,0,0,0,0
-0.75057654,0.676502583,-0.504762773,1,1,1,1
1.001413795,0.325815906,0.920162442,1,0,1,0
-0.872808424,0.477059923,-0.642192669,0,1,0,0
-1.280248037,-1.477478147,-0.998385369,1,0,0,0
-0.832064463,-1.454209837,-0.891750358,1,1,0,0
-1.198760114,0.990624773,-0.884029578,1,1,1,1
0.145790608,0.993948817,0.542307438,0,1,0,0
-0.669088618,0.978990618,-0.352972226,0,1,0,1
1.327365485,0.254348952,1.045856751,1,1,1,1
-1.239504076,0.337450061,-0.940413336,0,1,0,0
0.390254375,1.342973473,0.934192203,0,0,1,1
1.612573214,1.567346465,2.536739492,1,1,0,0
1.205133601,-1.494098369,-0.454268868,0,1,0,0
-1.076528231,0.829408623,-0.763541281,0,0,1,0
0.634718143,-1.48745028,-0.55029332,1,1,0,0
0.105046646,1.467625135,0.768636607,0,1,1,0
0.797693988,-1.500746458,-0.597765091,0,1,0,0
-1.280248037,-1.32623413,-0.996377966,0,0,0,0
-1.076528231,0.600049563,-0.804307003,1,1,1,1
1.571829252,0.944088152,1.863068293,1,0,1,0
1.408853407,0.664868428,1.462536252,1,0,0,0
1.123645678,0.231080642,0.922633092,0,1,1,0
-0.383880889,-1.145073714,-0.707907542,1,1,0,0
0.268022492,-0.330682851,-0.040412966,0,1,0,0
-0.709832579,-1.505732524,-0.901588839,1,1,0,0
0.838437949,1.298098874,1.412770306,1,1,1,1
-0.343136928,-1.34950244,-0.738658308,1,1,1,0
0.186534569,-1.510718591,-0.705701604,1,0,0,0
-1.117272192,0.624979896,-0.82903556,1,0,0,1
0.716206066,1.191729455,1.282289113,1,0,1,0
0.879181911,0.974004551,1.225442109,0,0,0,0
-1.198760114,0.324153883,-0.904280082,0,0,0,0
1.449597369,1.451004914,2.158840369,0,1,1,1
-1.117272192,-0.287470275,-0.878779447,0,1,0,0
0.023558724,-1.477478147,-0.70305448,0,1,0,0
0.349510414,0.523596544,0.432628234,0,0,1,0
0.064302685,-0.117944013,-0.127988678,1,0,0,0
-0.791320502,-1.474154103,-0.895081324,1,0,0,0
-0.506112773,-1.52567679,-0.853984711,0,0,0,0
0.756950027,-1.50240848,-0.580338186,0,0,0,0
-1.198760114,0.887579398,-0.900177039,1,0,1,1
0.349510414,-0.65145313,-0.194740342,0,0,0,0
-0.791320502,-1.507394546,-0.904963923,0,0,0,0
0.105046646,-1.307951886,-0.650332577,1,1,1,0
-0.832064463,0.533568677,-0.625096654,1,1,0,1
-1.158016153,1.000596906,-0.848293393,0,1,0,0
0.430998337,-0.523477423,-0.091370119,0,0,0,1
-0.832064463,-1.179976179,-0.850344915,1,0,0,0
1.449597369,1.346297517,2.213150546,1,1,1,1
-0.302392966,0.802816268,0.003485186,0,1,1,1
-1.035784269,-1.480802192,-0.950384172,0,0,0,0
1.368109446,1.530781978,2.297902658,1,1,1,1
0.838437949,1.519147823,1.567185919,1,0,0,0
1.245877562,1.482583335,2.094824068,0,1,1,0
1.531085291,1.642137463,2.400324328,1,0,1,1
-0.220905044,-0.940644987,-0.55205807,1,1,0,1
-1.280248037,0.197840199,-0.97614952,0,0,0,1
-1.117272192,-1.490774325,-0.959009387,0,0,0,0
0.186534569,-1.50240848,-0.686267296,1,0,0,0
-1.198760114,-0.819317369,-0.949678272,0,1,0,1
-0.832064463,0.392296792,-0.613383127,0,0,1,0
0.22727853,-1.50240848,-0.670693379,1,0,0,0
-0.954296347,0.68148865,-0.662619648,0,0,0,0
-0.791320502,0.034962026,-0.609302143,1,1,1,0
-0.139417121,0.985638706,0.163393583,1,1,1,1
0.593974182,-1.48745028,-0.558808238,1,0,0,0
1.16438964,1.150178901,1.614900343,1,1,1,0
-0.669088618,-1.489112302,-0.885728149,0,1,0,0
0.349510414,0.453791613,0.371987017,1,0,0,0
0.430998337,-1.319586041,-0.535226768,0,0,1,0
0.145790608,1.082035992,0.518218602,1,0,1,1
-1.076528231,-0.325696785,-0.85718332,0,0,0,0
1.042157756,0.209474354,0.889389616,0,0,1,0
-0.546856734,-0.10797188,-0.525057397,0,1,0,0
-0.872808424,-0.628184819,-0.777107796,1,1,0,0
0.268022492,-0.814331302,-0.28805149,0,0,0,0
-0.995040308,0.741321448,-0.692532158,0,0,0,0
-0.261649005,-0.508519223,-0.448974618,0,0,1,0
0.838437949,0.299223551,0.759084899,0,0,0,0
1.531085291,-1.515704657,-0.38908342,1,0,0,0
-1.280248037,-0.648129085,-0.987377741,0,1,0,1
1.082901717,-1.322910086,-0.340949868,0,1,1,0
-1.239504076,1.002258928,-0.928788046,0,1,0,1
-1.035784269,-0.980533519,-0.890537093,0,1,0,0
-0.832064463,-0.673059418,-0.795328838,0,0,0,1
1.082901717,0.397282859,0.996465814,1,1,0,0
1.16438964,0.538554743,1.188051471,1,1,1,0
1.612573214,1.354607628,2.320182625,1,1,1,0
-0.791320502,-1.529000834,-0.896515183,1,0,0,0
1.286621523,-1.32623413,-0.303448933,1,0,1,0
-1.280248037,-1.374432773,-0.997017688,1,1,0,1
-0.913552385,0.003383605,-0.704907467,0,0,0,0
1.327365485,-0.114619969,0.701840825,1,0,0,0
1.205133601,1.633827352,2.033035763,1,0,1,0
0.919925872,0.8427048,1.161933173,1,0,1,0
-0.302392966,-0.355613184,-0.401613144,1,0,1,0
-1.280248037,-1.166680002,-0.994260266,0,1,0,1
-1.280248037,-0.49854709,-0.985392398,0,1,0,0
1.082901717,1.206687655,1.657364637,1,0,1,1
1.286621523,-1.342854352,-0.324118566,1,1,1,0
